403	63f056f656e5394e13a6523ad521b919	146	PRINTS	PR00814	Beta haemoglobin signature	71	88	4.0E-41	T	15-08-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)	Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	PRINTS	PR00814	Beta haemoglobin signature	93	98	4.0E-41	T	15-08-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)	Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	PRINTS	PR00814	Beta haemoglobin signature	127	143	4.0E-41	T	15-08-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)	Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	Gene3D	G3DSA:1.10.490.10	Globins	1	146	7.7E-57	T	15-08-2025	IPR012292	Globin/Protoglobin	GO:0019825(InterPro)|GO:0020037(InterPro)	MetaCyc:PWY-1381|MetaCyc:PWY-5165|MetaCyc:PWY-5292|MetaCyc:PWY-6088|MetaCyc:PWY-6216|MetaCyc:PWY-6217|MetaCyc:PWY-6533|MetaCyc:PWY-6854|MetaCyc:PWY-7403|MetaCyc:PWY-7496|MetaCyc:PWY-7683|Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-8981607|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-CFA-8981607|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-203615|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-8981607|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1222538|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-203615|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-8981607|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-MMU-1237044|Reactome:R-MMU-1247673|Reactome:R-MMU-203615|Reactome:R-MMU-2168880|Reactome:R-MMU-8981607|Reactome:R-MMU-9707564|Reactome:R-MMU-9707616|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-203615|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-8981607|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-SSC-8981607|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	FunFam	G3DSA:1.10.490.10:FF:000001	Hemoglobin subunit beta	1	146	2.3E-83	T	15-08-2025	-	-	-	-
403	63f056f656e5394e13a6523ad521b919	146	CDD	cd08925	Hb-beta-like	7	145	8.84459E-87	T	15-08-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)	Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	PANTHER	PTHR11442	HEMOGLOBIN FAMILY MEMBER	1	146	3.5E-58	T	15-08-2025	IPR050056	Hemoglobin and related oxygen transporters	GO:0004601(PANTHER)|GO:0005344(PANTHER)|GO:0005833(PANTHER)|GO:0019825(PANTHER)|GO:0020037(PANTHER)|GO:0031720(PANTHER)|GO:0031721(PANTHER)|GO:0031838(PANTHER)|GO:0042744(PANTHER)|GO:0043177(PANTHER)|GO:0072562(PANTHER)	Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-MMU-1237044|Reactome:R-MMU-1247673|Reactome:R-MMU-2168880|Reactome:R-MMU-9707564|Reactome:R-MMU-9707616|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
403	63f056f656e5394e13a6523ad521b919	146	Pfam	PF00042	Globin	26	141	1.7E-29	T	15-08-2025	IPR000971	Globin	GO:0020037(InterPro)	MetaCyc:PWY-1381|MetaCyc:PWY-5165|MetaCyc:PWY-5292|MetaCyc:PWY-6088|MetaCyc:PWY-6216|MetaCyc:PWY-6217|MetaCyc:PWY-6533|MetaCyc:PWY-6854|MetaCyc:PWY-7403|MetaCyc:PWY-7496|MetaCyc:PWY-7683|Reactome:R-BTA-1237044|Reactome:R-BTA-1247673|Reactome:R-BTA-2168880|Reactome:R-BTA-6798695|Reactome:R-BTA-8981607|Reactome:R-BTA-9707564|Reactome:R-BTA-9707616|Reactome:R-CFA-8981607|Reactome:R-DRE-1237044|Reactome:R-DRE-1247673|Reactome:R-DRE-203615|Reactome:R-DRE-2168880|Reactome:R-DRE-6798695|Reactome:R-DRE-8981607|Reactome:R-DRE-9707564|Reactome:R-DRE-9707616|Reactome:R-GGA-1237044|Reactome:R-GGA-1247673|Reactome:R-GGA-2168880|Reactome:R-GGA-6798695|Reactome:R-GGA-8981607|Reactome:R-GGA-9707564|Reactome:R-GGA-9707616|Reactome:R-HSA-1237044|Reactome:R-HSA-1247673|Reactome:R-HSA-203615|Reactome:R-HSA-2168880|Reactome:R-HSA-6798695|Reactome:R-HSA-8981607|Reactome:R-HSA-9613829|Reactome:R-HSA-9615710|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-983231|Reactome:R-MMU-1237044|Reactome:R-MMU-1247673|Reactome:R-MMU-203615|Reactome:R-MMU-2168880|Reactome:R-MMU-8981607|Reactome:R-MMU-9707564|Reactome:R-MMU-9707616|Reactome:R-RNO-1237044|Reactome:R-RNO-1247673|Reactome:R-RNO-203615|Reactome:R-RNO-2168880|Reactome:R-RNO-6798695|Reactome:R-RNO-8981607|Reactome:R-RNO-9707564|Reactome:R-RNO-9707616|Reactome:R-SSC-8981607|Reactome:R-XTR-1237044|Reactome:R-XTR-1247673|Reactome:R-XTR-2168880|Reactome:R-XTR-6798695|Reactome:R-XTR-9707564|Reactome:R-XTR-9707616
401	ddf8c75c0d8621db7a66dd3ed18c104a	217	Pfam	PF07654	Immunoglobulin C1-set domain	120	204	2.4E-27	T	15-08-2025	IPR003597	Immunoglobulin C1-set	-	Reactome:R-BTA-1236974|Reactome:R-BTA-1236977|Reactome:R-BTA-198933|Reactome:R-BTA-2424491|Reactome:R-BTA-6798695|Reactome:R-BTA-983170|Reactome:R-CFA-983170|Reactome:R-DRE-1236974|Reactome:R-DRE-1236977|Reactome:R-DRE-2132295|Reactome:R-DRE-6798695|Reactome:R-DRE-983170|Reactome:R-GGA-1236974|Reactome:R-GGA-1236977|Reactome:R-GGA-198933|Reactome:R-GGA-2132263|Reactome:R-GGA-2132286|Reactome:R-GGA-2424491|Reactome:R-GGA-6798695|Reactome:R-GGA-983170|Reactome:R-HSA-1236974|Reactome:R-HSA-1236977|Reactome:R-HSA-164940|Reactome:R-HSA-166663|Reactome:R-HSA-173623|Reactome:R-HSA-198933|Reactome:R-HSA-202424|Reactome:R-HSA-202427|Reactome:R-HSA-202430|Reactome:R-HSA-202433|Reactome:R-HSA-202733|Reactome:R-HSA-2029481|Reactome:R-HSA-2029482|Reactome:R-HSA-2029485|Reactome:R-HSA-2132295|Reactome:R-HSA-2168880|Reactome:R-HSA-2172127|Reactome:R-HSA-2424491|Reactome:R-HSA-2454202|Reactome:R-HSA-2730905|Reactome:R-HSA-2871796|Reactome:R-HSA-2871809|Reactome:R-HSA-2871837|Reactome:R-HSA-389948|Reactome:R-HSA-391160|Reactome:R-HSA-5223345|Reactome:R-HSA-5690714|Reactome:R-HSA-6785807|Reactome:R-HSA-6798695|Reactome:R-HSA-877300|Reactome:R-HSA-8851680|Reactome:R-HSA-8866654|Reactome:R-HSA-909733|Reactome:R-HSA-917977|Reactome:R-HSA-9637628|Reactome:R-HSA-9664323|Reactome:R-HSA-9664422|Reactome:R-HSA-9679191|Reactome:R-HSA-9705671|Reactome:R-HSA-977225|Reactome:R-HSA-977606|Reactome:R-HSA-983170|Reactome:R-HSA-983695|Reactome:R-MMU-1236974|Reactome:R-MMU-1236977|Reactome:R-MMU-166663|Reactome:R-MMU-173623|Reactome:R-MMU-198933|Reactome:R-MMU-202424|Reactome:R-MMU-202427|Reactome:R-MMU-202430|Reactome:R-MMU-202433|Reactome:R-MMU-202733|Reactome:R-MMU-2029481|Reactome:R-MMU-2029482|Reactome:R-MMU-2029485|Reactome:R-MMU-2132295|Reactome:R-MMU-2168880|Reactome:R-MMU-2172127|Reactome:R-MMU-2424491|Reactome:R-MMU-2454202|Reactome:R-MMU-2730905|Reactome:R-MMU-2871796|Reactome:R-MMU-2871809|Reactome:R-MMU-2871837|Reactome:R-MMU-389948|Reactome:R-MMU-391160|Reactome:R-MMU-5223345|Reactome:R-MMU-5690714|Reactome:R-MMU-6798695|Reactome:R-MMU-917977|Reactome:R-MMU-977606|Reactome:R-MMU-983170|Reactome:R-MMU-983695|Reactome:R-RNO-1236974|Reactome:R-RNO-1236977|Reactome:R-RNO-166663|Reactome:R-RNO-173623|Reactome:R-RNO-198933|Reactome:R-RNO-202424|Reactome:R-RNO-202427|Reactome:R-RNO-202430|Reactome:R-RNO-202433|Reactome:R-RNO-202733|Reactome:R-RNO-2029481|Reactome:R-RNO-2029482|Reactome:R-RNO-2029485|Reactome:R-RNO-2132295|Reactome:R-RNO-2172127|Reactome:R-RNO-2424491|Reactome:R-RNO-389948|Reactome:R-RNO-391160|Reactome:R-RNO-5223345|Reactome:R-RNO-6798695|Reactome:R-RNO-917977|Reactome:R-RNO-977606|Reactome:R-RNO-983170|Reactome:R-SSC-1236974|Reactome:R-SSC-1236977|Reactome:R-SSC-166663|Reactome:R-SSC-173623|Reactome:R-SSC-198933|Reactome:R-SSC-202424|Reactome:R-SSC-202427|Reactome:R-SSC-202430|Reactome:R-SSC-202433|Reactome:R-SSC-202733|Reactome:R-SSC-2029481|Reactome:R-SSC-2029482|Reactome:R-SSC-2029485|Reactome:R-SSC-2132295|Reactome:R-SSC-2168880|Reactome:R-SSC-2172127|Reactome:R-SSC-2424491|Reactome:R-SSC-2454202|Reactome:R-SSC-2730905|Reactome:R-SSC-2871796|Reactome:R-SSC-2871809|Reactome:R-SSC-2871837|Reactome:R-SSC-389948|Reactome:R-SSC-5690714|Reactome:R-SSC-6798695|Reactome:R-SSC-977606|Reactome:R-SSC-983170|Reactome:R-SSC-983695
401	ddf8c75c0d8621db7a66dd3ed18c104a	217	CDD	cd07699	IgC1_L	118	210	7.22101E-43	T	15-08-2025	-	-	-	-
